Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
9416,US-2023-104429,10/19/2023,10/25/2023,First Class,CG-93399,Home Office,Central,Texas,Office Supplies,Art,402.79,8,0,46.45
9417,US-2023-107817,03/24/2023,03/30/2023,Same Day,CG-34954,Corporate,West,Oregon,Office Supplies,Binders,133.04,8,0,-8.12
9418,US-2021-103343,05/14/2021,05/16/2021,First Class,CG-23529,Home Office,East,Pennsylvania,Office Supplies,Binders,170.43,2,0.3,15.39
9419,US-2022-109493,09-06-2022,09-08-2022,Second Class,CG-94134,Corporate,East,Virginia,Furniture,Chairs,540.61,1,0.5,143.68
9420,US-2022-105487,01-01-2022,01-04-2022,Second Class,CG-43227,Consumer,Central,Illinois,Technology,Copiers,655.9,1,0.15,173.2
9421,US-2022-101239,08/30/2022,09-06-2022,Same Day,CG-12296,Corporate,East,Virginia,Office Supplies,Paper,450.93,5,0.2,90.02
9422,US-2023-100784,04/17/2023,04/18/2023,Second Class,CG-25432,Corporate,East,New Jersey,Technology,Accessories,544.08,1,0.5,-113.67
9423,US-2023-105269,07/30/2023,08-03-2023,First Class,CG-29141,Corporate,West,Washington,Furniture,Furnishings,1277.96,6,0.3,15.39
9424,US-2024-105254,06-03-2024,06-08-2024,First Class,CG-88034,Corporate,East,New York,Office Supplies,Art,188.2,2,0.3,59.52
9425,US-2021-105233,01/30/2021,02-03-2021,Standard Class,CG-69776,Consumer,West,Washington,Technology,Accessories,52.27,1,0,-9.77
9426,US-2022-108126,05/24/2022,05/25/2022,Second Class,CG-36576,Corporate,East,New Jersey,Technology,Accessories,401.22,3,0,82.59
9427,US-2024-106689,06/15/2024,06/22/2024,First Class,CG-14552,Corporate,Central,Texas,Technology,Copiers,4463.81,5,0.1,-110.77
9428,US-2022-105679,06/30/2022,07-03-2022,Same Day,CG-19895,Home Office,West,Nevada,Technology,Copiers,662.8,5,0.2,-11.22
9429,US-2021-101974,06-08-2021,06/13/2021,Same Day,CG-87650,Consumer,Central,Ohio,Office Supplies,Storage,74.59,1,0,20.96
9430,US-2024-106563,01-04-2024,01-09-2024,Same Day,CG-64550,Home Office,East,New York,Technology,Copiers,1170.06,4,0,-43.13
9431,US-2023-103580,10/31/2023,11-04-2023,First Class,CG-19562,Home Office,South,Georgia,Furniture,Tables,,1,0.2,15.07
9432,US-2021-106603,10-04-2021,10-11-2021,Second Class,CG-76783,Corporate,Central,Ohio,Office Supplies,Labels,34.87,5,0,-6.52
9433,US-2023-101106,04-07-2023,04-08-2023,Standard Class,CG-75461,Home Office,East,New York,Technology,Machines,1228.8,4,0,-235.71
9434,US-2022-109142,09-08-2022,09/15/2022,Standard Class,CG-48771,Home Office,Central,Missouri,Technology,Machines,3455.18,6,0,-335.37
9435,US-2023-103127,09/25/2023,10-02-2023,Second Class,CG-85570,Home Office,Central,Illinois,Furniture,Tables,1463.9,8,0.3,503.2
9436,US-2023-102122,07/18/2023,07/19/2023,Standard Class,CG-64839,Corporate,West,Arizona,Office Supplies,Paper,26.23,1,0.3,-4.43
9437,US-2024-103235,11/14/2024,11/18/2024,Standard Class,CG-13463,Home Office,East,New York,Office Supplies,Binders,518.5,6,0.5,105.47
9438,US-2024-106188,11/19/2024,11/24/2024,Standard Class,CG-40131,Home Office,Central,Illinois,Technology,Accessories,2312.14,3,0.4,403.78
9439,US-2024-100639,10-02-2024,10-05-2024,Second Class,CG-63131,Consumer,West,Nevada,Technology,Phones,844.3,8,0.4,42.53
9440,US-2022-108164,08/27/2022,09-03-2022,Second Class,CG-83407,Home Office,South,Tennessee,Technology,Phones,253.86,1,0,-51.25
9441,US-2022-103382,02/28/2022,03-06-2022,Same Day,CG-50586,Corporate,East,New Jersey,Technology,Machines,6550.03,7,0.5,-48.75
9442,US-2021-108949,02-12-2021,02/16/2021,Standard Class,CG-50275,Home Office,West,Nevada,Office Supplies,Paper,390.45,3,0.15,-31.44
9443,US-2021-103663,05/18/2021,05/22/2021,Standard Class,CG-16170,Corporate,Central,Texas,Furniture,Bookcases,636.97,2,0.1,160.3
9444,US-2023-109070,08-01-2023,08-08-2023,Same Day,CG-21883,Home Office,Central,Michigan,Furniture,Bookcases,2611.34,7,0.2,-572.9
9445,US-2024-108422,11-01-2024,11-08-2024,Same Day,CG-82822,Consumer,South,Georgia,Furniture,Furnishings,593.75,1,0.4,204.16
9446,US-2022-104059,09/28/2022,10-02-2022,Same Day,CG-94521,Corporate,East,Massachusetts,Technology,Copiers,2544.39,5,0.3,485.13
9447,US-2021-104651,02/18/2021,02/25/2021,Standard Class,CG-47858,Home Office,West,California,Office Supplies,Paper,629.32,7,0.2,-92.72
9448,US-2021-104928,12/14/2021,12/17/2021,Second Class,CG-19961,Home Office,South,Alabama,Technology,Copiers,3640.65,8,0.3,-679.2
9449,US-2024-104110,05/15/2024,05/19/2024,Same Day,CG-42895,Corporate,East,Massachusetts,Furniture,Bookcases,976.12,3,0.2,161.59
9450,US-2024-100098,03/17/2024,03/20/2024,Standard Class,CG-89482,Home Office,Central,Ohio,Furniture,Furnishings,1645.07,5,0,507.43
9451,US-2022-101430,07-09-2022,07-12-2022,First Class,CG-39850,Consumer,West,California,Office Supplies,Art,185.07,3,0.15,-30.57
9452,US-2021-109442,01/15/2021,01/16/2021,Same Day,CG-81070,Consumer,West,Arizona,Technology,Copiers,204.52,6,0.2,-18.78
9453,US-2023-102692,12/13/2023,12/14/2023,Second Class,CG-20988,Home Office,South,Tennessee,Furniture,Chairs,374.77,1,0.3,63.33
9454,US-2024-101887,07/15/2024,07/22/2024,Standard Class,CG-68394,Corporate,Central,Michigan,Furniture,Chairs,3791.39,6,0.2,-17.61
9455,US-2023-105101,07/17/2023,07/24/2023,Standard Class,CG-86385,Consumer,South,Alabama,Technology,Copiers,6629.16,6,0,635.36
9456,US-2024-106540,08/28/2024,08/30/2024,Standard Class,CG-56185,Consumer,Central,Illinois,Furniture,Chairs,3014.98,7,0.2,99.11
9457,US-2023-107102,01/27/2023,02-03-2023,Standard Class,CG-16788,Corporate,Central,Illinois,Office Supplies,Art,232.38,2,0.15,-42.54
9458,US-2023-102900,09/14/2023,09/21/2023,Same Day,CG-96691,Home Office,South,North Carolina,Office Supplies,Art,125.8,1,0,29.36
9459,US-2022-103651,01-09-2022,01-11-2022,Same Day,CG-35365,Home Office,West,Oregon,Technology,Accessories,3652.26,4,0.1,469.82
9460,US-2023-102060,01/25/2023,01/31/2023,Second Class,CG-52424,Corporate,South,Alabama,Office Supplies,Paper,613.48,6,0,-1.81
9461,US-2023-106405,02-04-2023,02-10-2023,Standard Class,CG-22732,Consumer,Central,Michigan,Technology,Copiers,2795.55,5,0.15,-54.32
9462,US-2024-100294,01-04-2024,01-09-2024,Second Class,CG-30365,Home Office,West,Oregon,Furniture,Bookcases,1079.3,2,0.5,80.69
9463,US-2022-108411,06-02-2022,06-04-2022,First Class,CG-83978,Corporate,East,Pennsylvania,Furniture,Tables,4469.96,8,0,597.81
9464,US-2021-106091,11-04-2021,11-07-2021,Standard Class,CG-72750,Corporate,West,Washington,Furniture,Furnishings,3180.99,6,0,566.59
9465,US-2024-102353,01/21/2024,01/27/2024,Same Day,CG-97697,Corporate,East,New York,Office Supplies,Art,87.57,5,0.15,-18.17
9466,US-2021-100159,10-04-2021,10-05-2021,Standard Class,CG-51365,Corporate,South,Florida,Office Supplies,Paper,36.75,1,0.1,-0.87
9467,US-2021-101236,08/17/2021,08/24/2021,Standard Class,CG-54186,Home Office,West,Nevada,Technology,Copiers,1518.31,2,0,296.03
9468,US-2021-107777,12/19/2021,12/20/2021,Same Day,CG-34458,Consumer,South,Georgia,Technology,Machines,1359.21,5,0.2,362.88
9469,US-2022-107501,04-01-2022,04-03-2022,Standard Class,CG-37789,Home Office,West,Arizona,Office Supplies,Storage,316.89,3,0,-1.84
9470,US-2024-106838,07-11-2024,07/17/2024,First Class,CG-92283,Consumer,South,Florida,Office Supplies,Labels,94.09,1,0.5,18.84
9471,US-2023-100909,10/21/2023,10/27/2023,First Class,CG-50487,Home Office,South,Georgia,Technology,Accessories,1113.03,3,0,-139.66
9472,US-2023-107447,02-09-2023,02-10-2023,First Class,CG-97963,Corporate,South,Florida,Furniture,Bookcases,508.08,1,0.5,-34.74
9473,US-2022-107866,02/13/2022,02/16/2022,Same Day,CG-69987,Consumer,South,Florida,Office Supplies,Labels,84.24,1,0,24.89
9474,US-2022-107012,08/23/2022,08/28/2022,Second Class,CG-67913,Consumer,East,New Jersey,Technology,Copiers,2074.19,7,0.15,72.27
9475,US-2023-108512,03/20/2023,03/27/2023,Second Class,CG-47299,Corporate,South,Alabama,Office Supplies,Art,182.29,2,0.5,56.97
9476,US-2021-103808,05-06-2021,05-10-2021,Second Class,CG-46432,Corporate,Central,Texas,Office Supplies,Storage,120.07,2,0.5,2.96
9477,US-2021-100014,04/29/2021,05-01-2021,Second Class,CG-26828,Home Office,East,New York,Technology,Copiers,140.96,2,0.5,-7.72
9478,US-2023-109533,08/25/2023,08/27/2023,Standard Class,CG-45948,Corporate,East,New Jersey,Technology,Accessories,1693.25,2,0.4,-419.98
9479,US-2024-103464,07-05-2024,07-11-2024,Same Day,CG-16058,Home Office,South,Alabama,Furniture,Tables,620.01,7,0.5,-3.12
9480,US-2024-103475,03-11-2024,03/16/2024,Same Day,CG-50757,Home Office,Central,Illinois,Furniture,Bookcases,1316.74,6,0.3,332.99
9481,US-2024-104558,02-08-2024,02-09-2024,Standard Class,CG-13447,Home Office,South,Georgia,Technology,Machines,555.12,4,0.3,99.95
9482,US-2021-109079,09/18/2021,09/19/2021,Standard Class,CG-59932,Corporate,South,Tennessee,Technology,Machines,562.63,3,0.15,23.64
9483,US-2022-101692,10-06-2022,10-09-2022,Standard Class,CG-70850,Consumer,West,Washington,Office Supplies,Art,89.02,2,0.4,24.21
9484,US-2023-103699,06-04-2023,06-06-2023,Standard Class,CG-35425,Consumer,East,Pennsylvania,Furniture,Chairs,1297.15,5,0.1,244.3
9485,US-2024-103873,03/16/2024,03/20/2024,First Class,CG-36852,Corporate,West,California,Office Supplies,Paper,498.4,8,0,117.55
9486,US-2024-101719,03/24/2024,03/26/2024,First Class,CG-23398,Consumer,South,Alabama,Furniture,Tables,992.61,6,0.5,-89.98
9487,US-2023-109914,12/20/2023,12/27/2023,First Class,CG-58993,Consumer,South,North Carolina,Furniture,Chairs,1051.65,3,0.5,-212.16
9488,US-2022-108843,02/22/2022,03-01-2022,First Class,CG-75055,Corporate,East,Massachusetts,Technology,Copiers,1866.93,7,0.2,570.1
9489,US-2021-105977,02/17/2021,02/18/2021,Second Class,CG-70574,Consumer,Central,Missouri,Furniture,Chairs,3503.76,8,0.3,970.38
9490,US-2024-104969,09-07-2024,09-08-2024,First Class,CG-98917,Corporate,West,Washington,Technology,Accessories,1214.65,2,0,-257.77
9491,US-2021-104562,02-01-2021,02-06-2021,First Class,CG-92397,Corporate,West,Arizona,Office Supplies,Binders,33.32,1,0,-6.99
9492,US-2024-109110,01-06-2024,01-10-2024,Second Class,CG-19505,Corporate,West,California,Office Supplies,Art,28.61,7,0.15,-4.09
9493,US-2022-105037,11-08-2022,11-09-2022,Second Class,CG-45943,Corporate,West,Oregon,Office Supplies,Paper,467.56,4,0.4,-101.21
9494,US-2023-109074,10/15/2023,10/16/2023,Same Day,CG-50814,Consumer,West,Washington,Furniture,Tables,1418.94,5,0.15,-227.35
9495,US-2021-108483,07/25/2021,07/31/2021,Second Class,CG-86693,Corporate,West,Arizona,Technology,Machines,1348.76,3,0,-96.28
9496,US-2021-100233,10-09-2021,10/16/2021,Same Day,CG-58916,Consumer,West,California,Technology,Machines,223.94,1,0.1,-19.4
9497,US-2024-103481,04-11-2024,04/15/2024,Same Day,CG-83612,Home Office,Central,Michigan,Technology,Copiers,398.92,6,0.4,-91.12
9498,US-2022-108018,09/19/2022,09/24/2022,Same Day,CG-46275,Home Office,EAST,New York,Furniture,Furnishings,438.07,1,0.1,18.63
9499,US-2022-101304,01/22/2022,01/29/2022,Standard Class,CG-26688,Home Office,WEST,Washington,Office Supplies,Paper,223.74,2,0,-48.09
9500,US-2022-102271,05/31/2022,06-02-2022,Standard Class,CG-47679,Home Office,East,New York,Furniture,Tables,1134.6,4,0.15,383.44
9501,US-2021-107740,12-05-2021,12-11-2021,Same Day,CG-65374,Corporate,Central,Ohio,Furniture,Furnishings,3212.59,5,0.3,-693.9
9502,US-2023-106430,06-07-2023,06-11-2023,First Class,CG-25498,Home Office,East,Virginia,Technology,Copiers,1702.94,7,0.4,588.84
9503,US-2023-106929,02-01-2023,02-04-2023,Standard Class,CG-41820,Home Office,East,New York,Furniture,Bookcases,3447.71,5,0,-621.75
9504,US-2021-103131,02/18/2021,02/24/2021,Standard Class,CG-37158,Home Office,EAST,New Jersey,Technology,Phones,134.43,3,0,-33.51
9505,US-2022-106513,08-06-2022,08-11-2022,Standard Class,CG-91753,Home Office,West,Nevada,Office Supplies,Binders,173.61,6,0,-20.53
9506,US-2021-102025,10/19/2021,10/23/2021,Second Class,CG-12813,Corporate,South,North Carolina,Furniture,Tables,5297.37,8,0,-1173.64
9507,US-2021-103394,12/30/2021,01-03-2022,Same Day,CG-57986,Home Office,South,Tennessee,Office Supplies,Labels,516.19,8,0.4,79.13
9508,US-2023-105337,09-03-2023,09-07-2023,First Class,CG-92917,Home Office,East,Pennsylvania,Technology,Copiers,512.63,2,0,81.44
9509,US-2023-106772,01/25/2023,01/26/2023,Standard Class,CG-60310,Consumer,East,New Jersey,Technology,Copiers,6997.14,8,0.4,1533.05
9510,US-2024-102976,11-01-2024,11-06-2024,Second Class,CG-55450,Consumer,South,Alabama,Furniture,Bookcases,3354.06,6,0.1,123.18
9511,US-2024-100525,09/20/2024,09/25/2024,First Class,CG-16957,Corporate,East,New Jersey,Furniture,Chairs,3571.14,5,0.1,598.31
9512,US-2021-107535,05/15/2021,05/18/2021,Second Class,CG-16020,Home Office,West,Nevada,Office Supplies,Binders,1038.95,8,0.3,1.38
9513,US-2021-101080,07-02-2021,07-04-2021,Second Class,CG-44774,Home Office,SOUTH,Florida,Office Supplies,Labels,955.53,8,0.5,37.04
9514,US-2023-103443,06/28/2023,07-05-2023,First Class,CG-93635,Home Office,South,Alabama,Office Supplies,Paper,346.21,3,0.15,108.23
9515,US-2021-100305,01/20/2021,01/23/2021,Second Class,CG-65026,Corporate,East,Massachusetts,Technology,Accessories,,2,0.1,328.66
9516,US-2022-106971,02/16/2022,02/17/2022,Second Class,CG-21659,Corporate,South,Tennessee,Technology,Phones,111.07,1,0,-8.72
9517,US-2023-104685,05-01-2023,05-07-2023,Second Class,CG-55425,Consumer,South,North Carolina,Office Supplies,Binders,44.59,1,0.4,15.47
9518,US-2021-108865,01/22/2021,01/23/2021,Same Day,CG-18381,Home Office,West,Oregon,Technology,Accessories,5852.7,5,0,1218.17
9519,US-2023-108672,04-01-2023,04-02-2023,First Class,CG-74432,Consumer,South,Florida,Furniture,Tables,2542.59,8,0,-141.6
9520,US-2022-105442,04/18/2022,04/20/2022,Second Class,CG-69897,Consumer,East,New York,Furniture,Furnishings,2398.45,7,0.1,818.7
9521,US-2023-105471,05/30/2023,06-02-2023,Standard Class,CG-88604,Home Office,East,Virginia,Furniture,Chairs,946.84,7,0.5,161.12
9522,US-2023-107524,05/15/2023,05/21/2023,Standard Class,CG-30117,Home Office,South,North Carolina,Furniture,Chairs,1609.94,3,0.3,232.91
9523,US-2024-103787,09-08-2024,09-09-2024,First Class,CG-81175,Home Office,West,Oregon,Furniture,Furnishings,719.85,1,0.15,187.51
9524,US-2023-100251,03/22/2023,03/25/2023,First Class,CG-52030,Home Office,South,North Carolina,Office Supplies,Storage,696.5,7,0,180.75
9525,US-2022-106305,01/21/2022,01/27/2022,Second Class,CG-33137,Consumer,West,Oregon,Office Supplies,Labels,271.11,2,0.15,63.98
9526,US-2023-100390,06/29/2023,07-06-2023,Same Day,CG-95638,Consumer,South,Florida,Office Supplies,Art,222.34,6,0,-18.92
9527,US-2022-101467,07-11-2022,07/18/2022,Same Day,CG-83261,Home Office,West,Washington,Technology,Copiers,276.59,1,0,-29.86
9528,US-2021-109626,05-02-2021,05-07-2021,Second Class,CG-88903,Consumer,West,Oregon,Office Supplies,Paper,668.77,8,0.3,231.68
9529,US-2023-105458,12-02-2023,12-04-2023,Standard Class,CG-91691,Consumer,West,Oregon,Furniture,Bookcases,1561.96,5,0.1,523.25
9530,US-2023-101984,08-09-2023,08/13/2023,First Class,CG-85025,Corporate,Central,Ohio,Technology,Copiers,3279.11,8,0.3,115.48
9531,US-2021-101933,03/16/2021,03/20/2021,Same Day,CG-55061,Consumer,South,Tennessee,Furniture,Bookcases,196.3,4,0.1,25.58
9532,US-2021-102104,06/19/2021,06/21/2021,Standard Class,CG-20736,Home Office,West,California,Furniture,Bookcases,3757.76,7,0.5,-601.55
9533,US-2021-107800,10/26/2021,10/29/2021,Second Class,CG-84635,Consumer,West,Arizona,Office Supplies,Storage,224.4,5,0,71.83
9534,US-2024-109397,08/14/2024,08/19/2024,Standard Class,CG-51050,Home Office,Central,Illinois,Technology,Machines,4946.55,8,0.15,684.94
9535,US-2024-102394,01-01-2024,01-08-2024,Standard Class,CG-85396,Consumer,Central,Illinois,Furniture,Tables,2353.81,4,0,-276.16
9536,US-2023-104247,12-12-2023,12/19/2023,Second Class,CG-39903,Consumer,Central,Texas,Furniture,Tables,2152.42,3,0,70.55
9537,US-2023-105620,02/24/2023,03-01-2023,First Class,CG-31649,Consumer,Central,Texas,Office Supplies,Storage,109.79,2,0.3,-25.02
9538,US-2021-109827,09-01-2021,09-03-2021,Same Day,CG-38512,Consumer,West,California,Technology,Phones,1743.62,4,0,-9.98
9539,US-2021-100827,08-03-2021,08-07-2021,Same Day,CG-91778,Consumer,East,Massachusetts,Furniture,Chairs,1269.46,4,0.1,182.85
9540,US-2022-108716,12/14/2022,12/21/2022,Second Class,CG-68067,Home Office,West,Nevada,Technology,Accessories,2307.11,6,0,-257.2
9541,US-2023-109457,01-06-2023,01-09-2023,Same Day,CG-49896,Corporate,East,New Jersey,Technology,Accessories,4836.99,6,0.5,-1008.7
9542,US-2022-102069,01-02-2022,01-05-2022,Second Class,CG-97257,Consumer,CENTRAL,Ohio,Technology,Phones,1983.05,4,0,-464.3
9543,US-2024-108597,11/20/2024,11/23/2024,Same Day,CG-54991,Corporate,Central,Ohio,Office Supplies,Storage,258.45,2,0,71.12
9544,US-2024-109887,09/16/2024,09/23/2024,Standard Class,CG-43726,Consumer,West,Nevada,Technology,Phones,4920.46,5,0.5,667.57
9545,US-2022-106844,08/29/2022,09-03-2022,First Class,CG-39863,Corporate,West,Oregon,Technology,Phones,2683.17,3,0.4,-62.36
9546,US-2023-102436,05-11-2023,05/13/2023,Same Day,CG-91619,Corporate,West,Washington,Furniture,Furnishings,234.09,1,0.2,-15.43
9547,US-2022-108092,08-08-2022,08-09-2022,First Class,CG-58273,Consumer,East,Massachusetts,Furniture,Bookcases,400.11,3,0.2,43.35
9548,US-2024-108110,06/21/2024,06/27/2024,Same Day,CG-31187,Corporate,Central,Illinois,Office Supplies,Labels,7.01,1,0.15,1.76
9549,US-2022-104908,12-02-2022,12-03-2022,Same Day,CG-36603,Consumer,South,Alabama,Furniture,Furnishings,3872.23,6,0.4,399.98
9550,US-2024-105262,05-11-2024,05/17/2024,Standard Class,CG-38977,Home Office,South,North Carolina,Office Supplies,Storage,27.3,5,0,-3.25
9551,US-2023-102744,05/13/2023,05/20/2023,First Class,CG-38551,Home Office,West,Arizona,Technology,Phones,1493.64,3,0.4,136.82
9552,US-2021-104460,08/13/2021,08/18/2021,Standard Class,CG-95593,Home Office,West,Oregon,Furniture,Chairs,674.73,1,0.1,-30.47
9553,US-2024-107185,07-03-2024,07-04-2024,Second Class,CG-41049,Consumer,Central,Texas,Technology,Accessories,5294.01,7,0,1514.93
9554,US-2023-103901,05/25/2023,05/29/2023,Second Class,CG-94786,Corporate,South,Tennessee,Furniture,Furnishings,745.33,3,0,120.39
9555,US-2024-103008,04/15/2024,04/20/2024,Same Day,CG-27708,Corporate,West,Arizona,Office Supplies,Art,640.17,8,0.1,48.73
9556,US-2023-106716,03/20/2023,03/21/2023,Same Day,CG-32845,Corporate,West,Washington,Office Supplies,Labels,581.62,5,0.2,-118.68
9557,US-2024-109617,05-02-2024,05-05-2024,Same Day,CG-66897,Corporate,West,Washington,Furniture,Bookcases,2313.79,3,0,135.79
9558,US-2024-101350,12/28/2024,01-02-2025,Second Class,CG-60494,Consumer,South,North Carolina,Furniture,Bookcases,1272.16,6,0.3,-129.02
9559,US-2023-106459,04/19/2023,04/20/2023,Second Class,CG-63569,Home Office,South,Tennessee,Furniture,Chairs,563.21,1,0.3,-31.92
9560,US-2023-108704,10/21/2023,10/27/2023,First Class,CG-85149,Consumer,East,New Jersey,Office Supplies,Paper,65.53,1,0.4,-5.91
9561,US-2022-108854,03-11-2022,03/13/2022,Same Day,CG-52709,Corporate,East,Massachusetts,Technology,Accessories,3569.8,5,0.2,-449.44
9562,US-2023-104779,11/25/2023,11/30/2023,Same Day,CG-70215,Corporate,West,Arizona,Office Supplies,Binders,200.53,7,0,51.27
9563,US-2021-108007,12/20/2021,12/26/2021,Standard Class,CG-20497,Consumer,South,Georgia,Office Supplies,Storage,999.33,7,0,331.74
9564,US-2024-107146,06/27/2024,07-02-2024,Second Class,CG-71988,Corporate,Central,Illinois,Technology,Machines,2219.78,3,0.2,66.04
9565,US-2023-104641,07-09-2023,07/14/2023,Standard Class,CG-98600,Consumer,WEST,Arizona,Furniture,Tables,841.56,6,0.3,172.12
9566,US-2021-109947,03/25/2021,04-01-2021,First Class,CG-14975,Corporate,South,Tennessee,Furniture,Chairs,208.81,2,0.3,-9.78
9567,US-2021-107654,08/29/2021,09-04-2021,Same Day,CG-29026,Home Office,East,New Jersey,Technology,Accessories,261.34,5,0.1,-35.26
9568,US-2022-100066,05/14/2022,05/17/2022,First Class,CG-56112,Home Office,Central,Michigan,Technology,Accessories,5030.78,7,0.5,862.73
9569,US-2022-101950,03-05-2022,03-08-2022,First Class,CG-99165,Home Office,Central,Illinois,Office Supplies,Labels,154.42,8,0.15,-9.4
9570,US-2023-105158,04/19/2023,04/24/2023,Same Day,CG-83839,Home Office,West,Washington,Office Supplies,Labels,170.86,2,0.2,-2.61
